x y z track_id event_id
-38.5 15.2 376.9 0 0
-38.5 15.2 377.4 0 0
-38.7 15.4 381.4 0 0
-42.6 19.7 476.9 0 0
-42.6 19.8 477.4 0 0
-42.8 19.9 481.4 0 0
-47.6 25.2 596.9 0 0
-47.8 25.4 601.4 0 0
-53.6 31.5 736.9 0 0
-53.7 31.7 741.4 0 0
-59.7 38.0 881.4 0 0
-68.3 46.8 1081.4 0 0
-76.9 55.5 1281.4 0 0
-14.6 18.9 -205.1 1 0
-14.7 20.5 -204.5 1 0
-17.0 59.8 -191.3 1 0
-22.4 102.7 -176.9 1 0
-33.6 157.3 -158.4 1 0
-34.1 159.3 -157.8 1 0
-59.5 240.0 -130.2 1 0
-105.2 332.9 -95.4 1 0
-195.6 452.6 -45.2 1 0
-339.3 565.8 17.2 1 0
-514.3 635.8 83.0 1 0
-799.1 638.7 175.2 1 0
-28.9 -41.1 -228.3 2 0
-52.4 -74.9 -243.3 2 0
-82.4 -106.2 -258.8 2 0
-129.3 -141.1 -279.5 2 0
-214.6 -174.5 -311.0 2 0
-332.9 -173.1 -353.0 2 0
-340.2 -171.1 -355.4 2 0
-514.5 -25.2 -438.0 2 0
-519.6 -14.2 -441.6 2 0
-657.0 403.5 -3165.1 2 0
-142.6 -242.6 -802.0 3 0
-227.3 -303.8 -804.4 3 0
-398.9 -336.4 -808.0 3 0
-652.3 -179.7 -815.2 3 0
-659.7 -166.3 -815.2 3 0
-2.9 -42.5 -248.9 4 0
-2.1 -44.6 -251.4 4 0
9.9 -79.8 -292.0 4 0
22.3 -122.2 -340.3 4 0
35.5 -178.4 -403.2 4 0
49.9 -263.7 -497.8 4 0
57.1 -368.9 -612.4 4 0
49.5 -504.9 -760.2 4 0
48.7 -511.1 -767.4 4 0
15.0 -668.9 -942.8 4 0
-47.8 -828.7 -1131.4 4 0
21.6 17.4 -251.0 5 1
51.1 44.4 -263.4 5 1
82.8 76.4 -277.0 5 1
119.2 117.8 -293.6 5 1
170.6 187.0 -320.0 5 1
221.0 273.4 -350.0 5 1
223.8 278.9 -351.2 5 1
275.1 408.2 -393.2 5 1
276.0 411.3 -393.7 5 1
307.6 581.5 -445.1 5 1
302.5 757.8 -499.6 5 1
301.9 761.6 -493.8 5 1
237.9 984.7 -564.4 5 1
-30.3 -20.4 -159.6 6 1
-62.3 -42.3 -62.1 6 1
-63.9 -43.5 -56.9 6 1
-97.5 -68.4 48.4 6 1
-99.1 -69.6 53.3 6 1
-140.8 -104.4 190.0 6 1
-205.3 -167.2 416.2 6 1
-269.2 -243.5 667.4 6 1
-336.9 -347.8 982.3 6 1
-385.7 -444.9 1259.3 6 1
-427.9 -554.8 1559.3 6 1
-460.9 -680.4 1905.3 6 1
-496.9 -842.1 2316.3 6 1
234.0 103.5 301.3 7 1
340.9 100.9 243.4 7 1
120.2 80.5 362.8 7 1
494.8 51.6 156.6 7 1
650.1 -74.5 47.6 7 1
748.8 -323.7 -98.4 7 1
3.8 28.0 -185.7 8 1
7.9 69.0 -122.5 8 1
5.9 112.6 -56.8 8 1
-5.2 168.8 30.1 8 1
-43.4 252.9 171.3 8 1
-121.7 335.7 348.2 8 1
-299.1 397.2 643.4 8 1
-495.0 340.5 979.3 8 1
-601.7 214.5 1259.3 8 1
12.9 24.7 -276.5 9 1
31.9 59.8 -317.9 9 1
51.8 98.2 -362.6 9 1
76.8 149.5 -421.8 9 1
111.2 226.5 -509.2 9 1
113.8 232.7 -516.4 9 1
149.0 322.7 -616.4 9 1
192.8 455.3 -760.8 9 1
232.7 612.2 -929.0 9 1
261.0 776.8 -1101.0 9 1
277.1 977.8 -1307.0 9 1
-63.6 -32.8 -443.0 10 2
-72.9 -35.3 -543.0 10 2
-84.0 -38.2 -663.0 10 2
-96.9 -41.9 -803.0 10 2
-109.8 -45.6 -943.0 10 2
-110.1 -45.8 -947.0 10 2
-128.4 -51.4 -1147.0 10 2
-146.6 -57.3 -1347.0 10 2
-239.5 -91.6 -2393.5 10 2
-274.1 -105.7 -2793.5 10 2
18.2 5.2 -443.0 11 2
18.4 5.4 -447.5 11 2
22.3 9.4 -543.0 11 2
22.6 9.6 -547.5 11 2
27.4 14.5 -663.0 11 2
27.5 14.7 -667.5 11 2
33.2 20.6 -803.0 11 2
33.3 20.7 -807.5 11 2
39.0 26.6 -943.0 11 2
39.1 26.8 -947.5 11 2
47.1 35.3 -1143.0 11 2
47.4 35.5 -1147.5 11 2
55.3 44.0 -1343.0 11 2
55.5 44.2 -1347.5 11 2
-32.4 0.5 -74.1 12 2
-62.9 26.4 -329.7 12 2
-75.8 38.5 -442.5 12 2
-86.9 49.6 -543.0 12 2
-87.4 50.0 -547.0 12 2
-99.8 63.0 -663.0 12 2
-100.3 63.5 -667.0 12 2
-114.4 79.2 -803.0 12 2
