x y z track_id event_id
-114.3 -132.8 231.0 0 0
-231.5 -129.9 65.9 0 0
-39.9 -108.7 342.1 0 0
-362.9 -61.2 -141.8 0 0
-441.0 252.5 -610.0 0 0
-134.0 462.5 -1170.0 0 0
38.5 393.9 -1447.0 0 0
138.8 233.5 -1741.0 0 0
23.5 -9.4 13.0 1 0
24.8 -9.8 11.5 1 0
61.8 -20.9 -29.7 1 0
104.3 -30.2 -76.2 1 0
162.0 -37.1 -138.2 1 0
247.2 -35.4 -230.5 1 0
355.6 -12.8 -350.9 1 0
488.0 49.1 -510.3 1 0
491.0 51.0 -514.1 1 0
627.4 177.5 -717.9 1 0
630.0 180.9 -722.6 1 0
722.1 375.4 -959.3 1 0
738.0 563.5 -1171.0 1 0
-33.7 18.0 110.5 2 0
-68.7 40.2 177.5 2 0
-104.4 64.6 247.4 2 0
-148.9 97.4 336.4 2 0
-216.8 153.7 478.7 2 0
-221.4 157.9 488.1 2 0
-288.8 224.1 639.9 2 0
-293.2 228.7 649.7 2 0
-379.9 332.8 866.7 2 0
-383.4 337.7 876.3 2 0
-470.0 471.2 1130.7 2 0
-575.0 714.7 1560.0 2 0
-183.5 -188.6 846.7 3 0
-271.2 -246.4 869.5 3 0
-417.8 -286.0 903.1 3 0
-613.7 -251.6 948.5 3 0
-824.5 -17.3 1019.3 3 0
-349.3 479.6 1273.0 3 0
-357.3 482.0 1270.0 3 0
-804.6 -177.0 1849.0 3 0
25.7 12.3 872.0 4 0
25.7 12.3 872.5 4 0
25.9 12.3 876.5 4 0
31.3 13.9 1012.5 4 0
31.4 14.0 1016.5 4 0
36.8 15.6 1152.5 4 0
36.9 15.7 1156.5 4 0
44.6 17.9 1352.5 4 0
44.8 18.0 1356.5 4 0
52.5 20.2 1552.5 4 0
52.7 20.3 1556.5 4 0
-27.8 -22.5 -56.4 5 1
-40.1 -59.9 -171.2 5 1
-52.5 -102.4 -300.5 5 1
-82.0 -240.9 -712.6 5 1
-93.0 -342.8 -1011.2 5 1
-95.4 -400.8 -1181.9 5 1
-94.0 -497.2 -1461.9 5 1
-85.4 -596.5 -1752.9 5 1
-38.6 -851.2 -2501.9 5 1
-6.4 -985.6 -2912.9 5 1
-41.8 28.5 -345.5 6 1
-62.4 63.5 -358.7 6 1
-81.7 103.1 -373.1 6 1
-82.6 105.1 -373.8 6 1
-101.6 157.3 -392.1 6 1
-102.3 159.3 -392.8 6 1
-121.4 245.7 -421.4 6 1
-121.8 248.7 -422.8 6 1
-124.6 351.7 -456.2 6 1
-91.5 500.5 -507.8 6 1
12.4 671.1 -578.4 6 1
188.3 798.7 -651.4 6 1
196.5 802.2 -662.2 6 1
638.6 789.0 -830.0 6 1
645.9 785.8 -835.8 6 1
-25.6 39.0 14.1 7 1
-38.1 77.3 -23.8 7 1
-52.8 118.0 -64.7 7 1
-73.9 170.4 -117.9 7 1
-111.8 251.1 -201.6 7 1
-161.0 337.8 -295.2 7 1
-241.2 452.2 -426.2 7 1
-352.8 575.9 -582.6 7 1
-480.7 686.0 -743.6 7 1
-661.6 800.7 -949.6 7 1
-1.6 -21.1 -4.5 8 1
19.0 -53.6 -64.7 8 1
46.5 -88.7 -135.0 8 1
88.0 -127.5 -224.3 8 1
166.3 -175.3 -370.3 8 1
172.9 -178.3 -382.0 8 1
273.8 -205.4 -551.2 8 1
441.5 -188.8 -826.7 8 1
446.0 -187.3 -834.1 8 1
617.5 -67.7 -1175.9 8 1
698.8 250.3 -1754.9 8 1
633.0 414.3 -2104.9 8 1
-28.5 -21.3 -117.1 9 1
-29.1 -22.9 -125.8 9 1
-42.9 -59.4 -325.0 9 1
-57.8 -102.1 -555.4 9 1
-58.0 -102.9 -559.4 9 1
-63.9 -120.8 -655.4 9 1
-70.8 -143.4 -775.4 9 1
-103.5 -272.3 -1455.9 9 1
-115.0 -330.3 -1752.9 9 1
-126.1 -398.6 -2108.9 9 1
-136.6 -476.8 -2508.9 9 1
-146.3 -554.9 -2905.9 9 1
30.5 -24.8 -168.7 10 2
68.7 -35.7 -359.9 10 2
118.2 -56.4 -620.0 10 2
136.6 -66.3 -720.0 10 2
157.7 -79.3 -840.0 10 2
19.5 6.7 -39.5 11 2
42.6 38.3 -64.9 11 2
66.2 74.7 -92.9 11 2
93.9 124.9 -130.0 11 2
28.8 -29.1 136.2 12 2
29.8 -29.4 141.0 12 2
67.4 -40.8 326.6 12 2
119.6 -54.1 580.0 12 2
120.5 -54.3 584.0 12 2
140.5 -58.7 680.0 12 2
141.3 -58.9 684.0 12 2
165.5 -63.8 800.0 12 2
248.9 -76.6 1197.5 12 2
250.2 -76.8 1200.5 12 2
308.7 -82.5 1477.5 12 2
372.8 -85.7 1777.5 12 2
451.2 -87.6 2136.5 12 2
537.4 -88.9 2536.5 12 2
623.7 -92.5 2930.5 12 2
-18.5 7.8 5.5 13 2
-39.4 41.2 32.9 13 2
-62.3 79.9 64.1 13 2
-89.6 129.8 103.5 13 2
-128.2 208.2 163.8 13 2
-167.5 300.7 233.4 13 2
-212.2 429.7 327.6 13 2
-213.9 435.3 331.2 13 2
-253.3 595.1 445.0 13 2
-276.6 755.3 551.4 13 2
-282.3 961.9 697.6 13 2
-0.3 13.1 98.1 14 2
-0.2 15.4 106.2 14 2
2.8 53.0 245.7 14 2
9.0 97.0 410.5 14 2
18.1 141.9 580.0 14 2
47.5 237.3 949.2 14 2
48.5 240.1 960.6 14 2
74.4 299.4 1200.5 14 2
110.0 367.8 1483.5 14 2
153.3 436.4 1783.5 14 2
207.5 512.7 2127.5 14 2
270.0 599.3 2527.5 14 2
325.6 685.3 2929.5 14 2
-46.0 -41.8 579.5 15 2
-46.3 -41.9 584.0 15 2
-53.3 -45.8 679.5 15 2
-53.6 -45.9 684.0 15 2
-62.1 -50.5 799.5 15 2
-62.4 -50.7 804.0 15 2
-72.2 -56.2 939.5 15 2
-72.5 -56.4 944.0 15 2
-82.3 -62.0 1079.5 15 2
-96.7 -70.4 1280.0 15 2
-111.0 -79.0 1480.0 15 2
-211.3 -145.4 2930.5 15 2
8.7 21.7 -26.6 16 3
-3.0 60.6 -22.6 16 3
-20.1 100.8 -18.2 16 3
-50.7 149.7 -12.2 16 3
-117.4 215.4 -5.2 16 3
-217.2 265.9 3.2 16 3
43.8 4.3 -215.1 17 3
45.0 4.8 -222.2 17 3
80.7 17.4 -446.1 17 3
83.3 18.2 -462.0 17 3
127.7 28.5 -729.0 17 3
148.1 31.3 -849.0 17 3
172.9 33.3 -993.0 17 3
43.6 -23.3 61.0 18 3
78.8 -41.5 169.4 18 3
116.7 -62.6 288.5 18 3
118.4 -63.6 293.9 18 3
164.8 -92.2 442.9 18 3
236.9 -142.5 683.4 18 3
318.8 -209.1 971.6 18 3
377.9 -264.4 1193.5 18 3
448.3 -338.3 1473.5 18 3
514.5 -417.9 1764.5 18 3
587.6 -517.4 2116.5 18 3
659.0 -625.3 2516.5 18 3
659.5 -626.4 2521.5 18 3
666.2 -632.9 2524.5 18 3
18.0 -42.2 -96.9 19 3
22.1 -81.3 -180.1 19 3
27.1 -123.9 -270.9 19 3
34.4 -179.3 -389.2 19 3
34.7 -181.3 -393.5 19 3
48.1 -268.1 -578.6 19 3
65.2 -363.0 -782.2 19 3
95.6 -504.4 -1087.2 19 3
114.2 -579.1 -1249.5 19 3
191.1 -839.8 -1825.5 19 3
41.6 -26.3 270.9 20 3
69.1 -40.7 567.0 20 3
69.5 -40.9 571.5 20 3
79.0 -45.3 671.5 20 3
90.4 -50.4 791.5 20 3
103.9 -55.7 931.5 20 3
117.0 -60.4 1067.0 20 3
117.4 -60.6 1071.0 20 3
136.5 -66.9 1267.0 20 3
156.6 -72.7 1467.0 20 3
267.2 -97.3 2517.5 20 3
311.8 -107.4 2917.5 20 3
33.9 -34.5 -859.6 21 4
33.9 -34.5 -860.1 21 4
34.0 -34.8 -864.6 21 4
37.0 -40.9 -960.1 21 4
37.2 -41.1 -964.6 21 4
40.8 -48.4 -1080.1 21 4
40.9 -48.7 -1084.6 21 4
45.3 -57.1 -1220.1 21 4
45.4 -57.4 -1224.6 21 4
49.8 -65.8 -1360.1 21 4
50.0 -66.1 -1364.6 21 4
56.6 -78.4 -1564.6 21 4
63.3 -90.4 -1760.1 21 4
63.4 -90.6 -1764.1 21 4
-0.8 31.6 -276.2 22 4
-22.4 64.4 -300.1 22 4
-48.0 100.1 -326.9 22 4
-83.2 145.0 -361.9 22 4
-139.5 208.1 -413.7 22 4
-141.6 210.3 -415.9 22 4
-215.4 279.6 -477.1 22 4
-326.0 362.6 -562.1 22 4
-331.4 366.0 -565.7 22 4
-476.2 443.0 -667.5 22 4
-637.7 497.9 -771.7 22 4
