x y z track_id event_id time_left time_right
-18.2986612134012 11.953213703455816 47.60419004946371 0 2 0.00020000000000000573 0.39980000000000004
-19.0544612134012 12.640813703455816 51.696190049463695 0 2 0.00020000000000000573 0.39980000000000004
-47.5643612134012 39.62001370345581 208.61919004946373 0 2 0.00020000000000000573 0.39980000000000004
-77.5963612134012 70.44881370345581 381.1481900494637 0 2 0.00020000000000000573 0.39980000000000004
-99.4704612134012 94.69881370345581 512.0021900494637 0 2 0.00020000000000000573 0.39980000000000004
-115.8394612134012 113.68381370345581 612.0021900494637 0 2 0.00020000000000000573 0.39980000000000004
-170.9284612134012 185.21181370345582 971.0021900494637 0 2 0.00020000000000000573 0.39980000000000004
-193.8334612134012 218.6858137034558 1132.5021900494637 0 2 0.00020000000000000573 0.39980000000000004
-230.8184612134012 278.50781370345584 1412.5021900494637 0 2 0.00020000000000000573 0.39980000000000004
-266.85446121340124 344.7998137034558 1715.5021900494637 0 2 0.00020000000000000573 0.39980000000000004
-306.29146121340125 424.2288137034558 2065.502190049464 0 2 0.00020000000000000573 0.39980000000000004
-350.12346121340124 516.1948137034559 2462.502190049464 0 2 0.00020000000000000573 0.39980000000000004
-54.74938748488115 66.39017564549877 352.419996570056 1 9 0.7002 1.0
-52.885487484881146 -115.44562435450123 572.919996570056 1 9 0.7002 1.0
18.08716251511885 -259.8886243545012 766.4899965700561 1 9 0.7002 1.0
150.19321251511886 -371.6496243545012 973.419996570056 1 9 0.7002 1.0
152.57421251511886 -373.1956243545012 976.419996570056 1 9 0.7002 1.0
374.15121251511886 -420.4526243545012 1250.419996570056 1 9 0.7002 1.0
762.1672125151189 -164.27862435450123 1902.419996570056 1 9 0.7002 1.0
831.5372125151189 29.920675645498765 2302.419996570056 1 9 0.7002 1.0
61.402494654806304 -9.138283190550847 823.7937468989103 2 6 0.4002 0.7998
61.41199465480631 -9.143683190550847 824.2937468989103 2 6 0.4002 0.7998
61.7596946548063 -9.172683190550847 828.2937468989103 2 6 0.4002 0.7998
69.5178946548063 -9.977683190550847 923.7937468989103 2 6 0.4002 0.7998
69.8926946548063 -9.993983190550848 928.2937468989103 2 6 0.4002 0.7998
79.1826946548063 -10.487483190550847 1043.7937468989103 2 6 0.4002 0.7998
79.5564946548063 -10.462883190550848 1048.2937468989103 2 6 0.4002 0.7998
90.5285946548063 -10.728383190550847 1183.7937468989103 2 6 0.4002 0.7998
90.8917946548063 -10.716083190550847 1188.2937468989103 2 6 0.4002 0.7998
101.8651946548063 -10.667683190550848 1323.7937468989103 2 6 0.4002 0.7998
102.24249465480631 -10.664483190550849 1328.2937468989103 2 6 0.4002 0.7998
118.4082946548063 -9.854883190550847 1524.2937468989103 2 6 0.4002 0.7998
118.7602946548063 -9.800183190550849 1528.2937468989103 2 6 0.4002 0.7998
134.99129465480632 -8.419183190550848 1724.2937468989103 2 6 0.4002 0.7998
135.3162946548063 -8.373783190550848 1728.2937468989103 2 6 0.4002 0.7998
261.4882946548063 8.217626809449152 3171.7937468989103 2 6 0.4002 0.7998
-4.732761213401201 -39.70878629654419 -109.1318099505363 3 2 0.00020000000000000573 0.39980000000000004
-5.0685612134012 -40.709086296544186 -109.84570995053629 3 2 0.00020000000000000573 0.39980000000000004
-15.1843612134012 -78.47378629654419 -136.5371099505363 3 2 0.00020000000000000573 0.39980000000000004
-23.0336612134012 -120.7611862965442 -166.4696099505363 3 2 0.00020000000000000573 0.39980000000000004
-23.3301612134012 -122.8501862965442 -167.9346099505363 3 2 0.00020000000000000573 0.39980000000000004
-28.192761213401198 -176.8211862965442 -206.7118099505363 3 2 0.00020000000000000573 0.39980000000000004
-28.251161213401197 -178.7261862965442 -208.0788099505363 3 2 0.00020000000000000573 0.39980000000000004
-24.1062612134012 -267.8461862965442 -271.7978099505363 3 2 0.00020000000000000573 0.39980000000000004
0.5432587865988001 -370.3761862965442 -345.9178099505363 3 2 0.00020000000000000573 0.39980000000000004
72.6605387865988 -504.49418629654417 -451.7978099505363 3 2 0.00020000000000000573 0.39980000000000004
217.7195387865988 -634.8911862965441 -585.4648099505363 3 2 0.00020000000000000573 0.39980000000000004
446.06353878659877 -705.1211862965441 -752.5978099505363 3 2 0.00020000000000000573 0.39980000000000004
973.8435387865987 -239.3841862965442 -1308.4978099505363 3 2 0.00020000000000000573 0.39980000000000004
-14.19808748488115 -15.818524354501236 -324.399903429944 4 9 0.7002 1.0
