x y z track_id event_id
-26.6 -21.4 -297.7 0 0
-27.0 -22.6 -297.7 0 0
-38.4 -60.1 -298.9 0 0
-48.4 -102.6 -300.4 0 0
-56.8 -158.5 -302.2 0 0
-59.9 -252.4 -305.4 0 0
-47.8 -349.7 -307.8 0 0
1.0 -495.3 -312.6 0 0
100.0 -641.7 -317.4 0 0
256.0 -766.1 -329.4 0 0
547.6 -841.0 -340.2 0 0
16.9 9.9 525.9 1 0
16.9 9.9 526.4 1 0
17.0 9.9 530.9 1 0
22.4 9.8 665.9 1 0
22.4 9.8 666.4 1 0
22.6 9.8 670.9 1 0
28.0 9.6 805.9 1 0
28.2 9.6 810.9 1 0
35.9 9.4 1005.9 1 0
36.1 9.4 1010.9 1 0
43.9 9.1 1205.9 1 0
44.0 9.1 1210.9 1 0
-2.9 -20.1 -101.6 2 0
-2.3 -21.5 -92.4 2 0
10.3 -57.5 142.4 2 0
16.9 -84.0 310.9 2 0
5.0 36.7 305.9 3 0
5.0 36.8 306.4 3 0
5.1 36.9 310.4 3 0
8.4 41.4 406.4 3 0
8.5 41.6 410.4 3 0
12.5 47.1 526.4 3 0
12.6 47.2 530.4 3 0
17.2 53.6 666.4 3 0
17.4 53.8 670.4 3 0
21.9 60.2 806.4 3 0
22.1 60.4 810.4 3 0
28.7 69.6 1006.4 3 0
28.8 69.8 1010.4 3 0
35.4 79.0 1206.4 3 0
35.5 79.2 1210.4 3 0
-27.0 -20.7 -234.5 4 0
-27.5 -22.1 -231.9 4 0
-40.6 -59.8 -160.4 4 0
-53.4 -101.2 -82.8 4 0
-53.5 -101.7 -81.9 4 0
-67.5 -154.7 15.6 4 0
-97.5 -340.7 351.0 4 0
-98.0 -346.8 362.2 4 0
-102.8 -481.0 600.6 4 0
-87.8 -662.5 923.9 4 0
-87.6 -664.2 926.9 4 0
-58.0 -818.3 1202.9 4 0
-7.7 -985.3 1513.9 4 0
-15.2 -17.3 -79.1 5 1
-54.0 -23.7 0.3 5 1
-98.4 -32.0 91.6 5 1
-152.9 -43.9 204.1 5 1
-235.5 -65.4 376.1 5 1
-330.2 -95.4 576.7 5 1
-465.7 -148.2 871.5 5 1
-556.8 -190.7 1075.4 5 1
