x y z track_id event_id
-668.6 -466.0 837.4 0 0
-678.8 -459.2 837.4 0 0
-943.8 -367.7 848.2 0 0
-6.1 -38.6 129.0 1 0
-29.9 -70.3 17.3 1 0
-53.7 -107.1 -106.5 1 0
-81.2 -157.5 -268.7 1 0
-114.1 -239.3 -517.2 1 0
-137.6 -339.3 -805.5 1 0
-145.5 -412.6 -1010.5 1 0
-143.5 -510.3 -1287.5 1 0
-127.4 -616.4 -1584.5 1 0
-37.9 -860.9 -2330.5 1 0
19.0 -997.3 -2741.5 1 0
-14.2 -27.6 201.2 2 0
-15.3 -28.0 201.0 2 0
-51.9 -43.7 192.8 2 0
-92.7 -59.1 183.9 2 0
-145.7 -75.9 172.4 2 0
-228.4 -95.1 154.8 2 0
-234.7 -96.2 153.6 2 0
-473.9 -108.7 105.6 2 0
-641.4 -82.1 72.0 2 0
-805.2 -25.0 35.0 2 0
-1000.5 94.6 -8.2 2 0
44.9 -4.7 115.4 3 0
84.0 5.9 -8.4 3 0
127.4 16.3 -144.7 3 0
269.6 40.7 -586.3 3 0
406.9 51.0 -1007.5 3 0
496.9 51.2 -1287.5 3 0
591.9 46.5 -1581.5 3 0
593.0 46.4 -1584.5 3 0
704.8 34.8 -1934.5 3 0
832.1 17.1 -2333.5 3 0
957.7 0.3 -2738.5 3 0
-16.7 -14.3 213.6 4 0
-17.2 -14.3 213.6 4 0
-18.3 -14.3 213.7 4 0
-18.9 -14.3 213.8 4 0
-56.3 -14.1 217.8 4 0
-58.2 -14.1 218.0 4 0
-100.3 -12.8 222.5 4 0
-156.6 -9.4 228.5 4 0
-247.3 0.7 238.0 4 0
-343.9 17.3 248.2 4 0
-481.7 51.9 263.8 4 0
-630.7 103.9 280.4 4 0
-636.5 106.3 280.4 4 0
-781.9 175.4 300.8 4 0
-960.0 287.3 322.4 4 0
-159.8 -198.0 -75.9 5 1
64.8 163.6 -427.7 5 1
63.9 165.8 -429.4 5 1
-314.8 -166.1 37.4 5 1
1.3 -27.3 -273.3 6 1
1.8 -67.1 -418.6 6 1
6.6 -112.8 -585.8 6 1
15.5 -157.4 -752.3 6 1
51.2 -248.4 -1110.7 6 1
89.1 -309.3 -1369.8 6 1
141.7 -370.1 -1655.8 6 1
207.9 -424.1 -1955.8 6 1
208.5 -424.4 -1958.8 6 1
292.4 -474.8 -2302.8 6 1
393.3 -521.5 -2699.8 6 1
496.0 -568.5 -3098.8 6 1
24.9 27.2 -248.4 7 1
25.7 28.2 -252.4 7 1
51.0 58.2 -372.5 7 1
77.4 93.6 -507.6 7 1
45.9 -8.6 443.7 8 1
46.1 -8.7 447.7 8 1
52.9 -10.9 543.7 8 1
53.2 -11.0 547.7 8 1
61.3 -13.8 663.7 8 1
61.6 -13.9 667.7 8 1
71.1 -17.2 803.7 8 1
71.4 -17.3 807.7 8 1
80.8 -20.7 943.7 8 1
81.1 -20.8 947.7 8 1
94.7 -25.7 1143.7 8 1
95.0 -25.8 1147.7 8 1
108.7 -31.0 1347.7 8 1
23.3 29.9 -41.1 9 1
42.6 63.9 109.4 9 1
43.4 65.6 116.4 9 1
58.9 105.0 279.0 9 1
43.5 0.0 -448.4 10 2
45.7 -0.0 -461.3 10 2
82.7 0.6 -669.8 10 2
84.7 0.7 -681.5 10 2
117.7 2.8 -868.4 10 2
118.4 2.9 -872.4 10 2
136.1 4.6 -972.4 10 2
157.2 7.2 -1092.4 10 2
181.9 11.0 -1232.4 10 2
274.8 32.3 -1765.9 10 2
274.7 32.3 -1768.9 10 2
326.0 48.8 -2068.9 10 2
384.9 70.6 -2418.9 10 2
451.9 97.1 -2821.9 10 2
519.7 123.4 -3224.9 10 2
22.4 31.3 -281.3 11 2
22.8 32.4 -281.8 11 2
38.1 69.3 -296.7 11 2
56.3 107.9 -312.9 11 2
83.7 158.3 -334.6 11 2
129.9 228.2 -366.8 11 2
133.3 232.7 -368.8 11 2
196.4 306.0 -405.2 11 2
311.7 403.1 -463.2 11 2
459.1 482.8 -527.9 11 2
462.0 483.9 -528.6 11 2
635.2 530.6 -595.6 11 2
884.7 526.7 -687.8 11 2
892.1 525.3 -687.8 11 2
32.5 26.4 -319.6 12 2
56.9 56.6 -385.8 12 2
84.8 91.7 -462.1 12 2
119.3 136.4 -558.3 12 2
173.4 209.1 -712.4 12 2
229.0 287.9 -877.0 12 2
307.7 407.2 -1120.6 12 2
495.1 736.3 -1764.9 12 2
497.7 741.5 -1775.9 12 2
27.5 130.2 -1088.4 13 2
34.6 158.2 -1228.4 13 2
67.8 264.6 -1768.9 13 2
90.2 322.8 -2068.9 13 2
118.7 390.0 -2421.9 13 2
152.5 466.4 -2821.9 13 2
185.2 540.9 -3215.9 13 2
185.2 540.7 -3218.9 13 2
35.3 -18.8 -867.9 14 2
35.5 -19.0 -872.4 14 2
35.5 -19.0 -872.9 14 2
39.1 -22.3 -967.9 14 2
39.3 -22.5 -972.4 14 2
39.3 -22.5 -972.9 14 2
43.7 -26.5 -1087.9 14 2
43.8 -26.6 -1092.4 14 2
43.9 -26.6 -1092.9 14 2
48.8 -31.4 -1227.9 14 2
49.0 -31.6 -1232.4 14 2
49.0 -31.6 -1232.9 14 2
53.9 -36.3 -1367.9 14 2
54.0 -36.5 -1372.4 14 2
61.0 -43.5 -1567.9 14 2
67.9 -50.8 -1767.9 14 2
-11.4 23.4 -335.0 15 2
-12.6 24.6 -338.6 15 2
-39.0 51.8 -420.3 15 2
-40.4 53.3 -424.8 15 2
-69.0 84.7 -516.0 15 2
-104.9 126.6 -634.9 15 2
-158.4 196.4 -823.8 15 2
-212.9 277.8 -1033.2 15 2
-217.8 285.7 -1053.8 15 2
-282.9 405.7 -1345.8 15 2
-310.9 466.8 -1488.9 15 2
-356.9 588.6 -1768.9 15 2
-395.6 723.5 -2064.9 15 2
-425.3 883.4 -2422.9 15 2
24.2 -39.0 246.7 16 3
46.8 -71.1 267.8 16 3
47.9 -72.6 268.8 16 3
74.5 -107.3 292.4 16 3
110.4 -149.9 322.3 16 3
170.2 -211.7 368.5 16 3
250.2 -280.2 425.5 16 3
366.4 -357.6 502.1 16 3
519.9 -429.5 594.5 16 3
523.1 -430.7 596.7 16 3
908.1 -489.5 814.7 16 3
6.5 18.2 -583.5 17 3
6.5 18.4 -587.5 17 3
6.6 23.5 -723.0 17 3
6.6 23.5 -723.5 17 3
6.7 23.6 -727.5 17 3
6.7 28.8 -863.5 17 3
6.7 28.9 -867.5 17 3
7.0 36.3 -1063.5 17 3
7.0 36.5 -1067.5 17 3
7.3 43.9 -1263.5 17 3
7.3 44.0 -1267.5 17 3
7.4 19.7 188.1 18 3
7.5 21.8 185.3 18 3
8.4 58.9 136.7 18 3
9.9 103.4 78.5 18 3
12.3 158.4 6.4 18 3
12.4 160.2 4.0 18 3
17.4 247.7 -110.7 18 3
24.9 346.1 -239.7 18 3
39.1 489.5 -427.9 18 3
59.2 645.5 -633.9 18 3
84.4 803.6 -844.1 18 3
105.0 914.3 -991.0 18 3
-27.8 -19.9 832.5 19 3
-28.0 -19.9 836.5 19 3
-28.1 -19.9 837.0 19 3
-33.6 -21.3 932.5 19 3
-33.8 -21.4 936.5 19 3
-33.8 -21.4 937.0 19 3
-40.5 -23.2 1052.5 19 3
-40.7 -23.2 1056.5 19 3
-40.7 -23.2 1057.0 19 3
-48.5 -25.4 1192.5 19 3
-56.4 -27.9 1332.5 19 3
-67.7 -31.5 1532.5 19 3
-78.7 -35.5 1732.5 19 3
-8.8 253.2 782.6 20 4
-16.7 350.9 812.4 20 4
16.5 489.0 853.2 20 4
19.0 494.4 854.7 20 4
137.2 636.8 910.6 20 4
142.8 641.0 913.0 20 4
401.4 704.9 1001.8 20 4
664.7 501.8 1137.7 20 4
667.7 496.2 1140.7 20 4
56.2 244.8 389.6 21 4
139.1 324.3 383.8 21 4
276.2 406.3 376.6 21 4
282.4 408.9 376.6 21 4
470.1 454.1 368.2 21 4
692.9 429.3 362.2 21 4
990.4 222.4 340.6 21 4
-139.7 39.8 -778.8 22 4
-243.9 98.1 -889.4 22 4
-317.5 168.7 -981.6 22 4
-396.3 308.2 -1126.2 22 4
-419.3 491.7 -1292.3 22 4
-287.0 761.4 -1574.3 22 4
14.4 -31.9 -258.5 23 4
38.2 -64.3 -492.8 23 4
56.8 -90.4 -678.8 23 4
66.3 -103.9 -774.8 23 4
66.7 -104.4 -778.8 23 4
78.0 -120.8 -894.8 23 4
91.5 -140.7 -1034.8 23 4
142.4 -218.9 -1575.3 23 4
169.0 -261.8 -1875.3 23 4
199.8 -313.3 -2225.3 23 4
234.4 -372.3 -2628.3 23 4
268.4 -430.6 -3028.3 23 4
25.4 3.8 -222.6 24 4
64.3 14.7 -404.6 24 4
123.5 27.2 -678.8 24 4
145.4 30.8 -778.8 24 4
259.3 40.1 -1295.3 24 4
321.6 39.3 -1575.3 24 4
385.3 33.5 -1872.3 24 4
387.3 33.3 -1881.3 24 4
461.2 22.6 -2231.3 24 4
543.9 8.1 -2625.3 24 4
624.6 -5.4 -3022.3 24 4
624.5 -5.4 -3025.3 24 4
-17.1 50.3 -13.2 25 5
-33.3 86.5 -229.9 25 5
-46.9 119.8 -426.4 25 5
-47.1 120.4 -430.4 25 5
-53.5 136.7 -526.4 25 5
-53.7 137.4 -530.4 25 5
-61.2 158.0 -650.4 25 5
-69.4 182.4 -790.4 25 5
-95.5 277.1 -1323.9 25 5
-107.1 331.6 -1623.9 25 5
-118.5 395.9 -1976.9 25 5
-118.8 397.4 -1982.9 25 5
-130.4 471.5 -2382.9 25 5
-142.7 546.6 -2782.9 25 5
-5.7 -12.9 36.5 26 5
-1.7 -52.7 -125.9 26 5
0.7 -96.4 -302.8 26 5
1.1 -126.9 -426.4 26 5
0.8 -151.6 -526.4 26 5
-6.0 -240.7 -888.6 26 5
-11.5 -278.5 -1043.9 26 5
-25.1 -346.5 -1323.9 26 5
-45.2 -418.0 -1629.9 26 5
-73.7 -498.8 -1982.9 26 5
-109.7 -584.8 -2373.9 26 5
15.4 -0.4 229.0 27 5
52.0 -19.4 294.9 27 5
91.6 -34.5 363.4 27 5
93.5 -35.1 366.5 27 5
147.2 -47.6 455.2 27 5
149.0 -47.9 458.2 27 5
240.3 -51.4 604.3 27 5
351.2 -26.3 787.8 27 5
484.1 60.4 1047.9 27 5
590.3 231.8 1387.1 27 5
563.9 541.2 1966.1 27 5
465.6 659.2 2316.1 27 5
19.1 7.4 102.0 28 5
19.6 7.2 100.9 28 5
20.6 6.8 98.2 28 5
56.0 -8.4 3.9 28 5
57.8 -9.2 -1.0 28 5
95.7 -27.4 -103.6 28 5
145.2 -54.1 -240.9 28 5
219.6 -100.7 -455.0 28 5
