x y z track_id event_id time_left time_right
-13.60098137270105 -40.4202023993164 -78.65499272488844 0 9 0.6003000000000001 1.0
-13.67051937270105 -42.4476023993164 -92.29699272488847 0 9 0.6003000000000001 1.0
-15.87887537270105 -80.6771023993164 -349.88499272488843 0 9 0.6003000000000001 1.0
-17.26687537270105 -97.3892023993164 -462.74699272488846 0 9 0.6003000000000001 1.0
-18.81927537270105 -112.8338023993164 -566.7469927248885 0 9 0.6003000000000001 1.0
-20.889885372701052 -130.5538023993164 -686.7469927248885 0 9 0.6003000000000001 1.0
-23.74543537270105 -151.17780239931642 -826.7469927248885 0 9 0.6003000000000001 1.0
-26.998935372701048 -171.74980239931642 -966.7469927248885 0 9 0.6003000000000001 1.0
-48.92483537270105 -272.38380239931644 -1663.2469927248885 0 9 0.6003000000000001 1.0
-62.80123537270105 -321.5048023993164 -2013.2469927248885 0 9 0.6003000000000001 1.0
-80.19553537270104 -377.2198023993164 -2410.2469927248885 0 9 0.6003000000000001 1.0
-99.02373537270105 -432.75880239931644 -2819.2469927248885 0 9 0.6003000000000001 1.0
-11.562791564640502 45.127127375236284 874.0923911047732 1 4 0.10030000000000006 0.6997
-11.523802564640503 45.30212737523628 878.0923911047732 1 4 0.10030000000000006 0.6997
-11.522585564640503 45.33152737523629 878.5923911047732 1 4 0.10030000000000006 0.6997
-11.416121564640504 50.81442737523629 1014.0923911047732 1 4 0.10030000000000006 0.6997
-11.420925564640504 51.00492737523629 1018.0923911047732 1 4 0.10030000000000006 0.6997
-11.319296564640503 56.50562737523629 1154.0923911047732 1 4 0.10030000000000006 0.6997
-11.314271564640503 56.65982737523629 1158.0923911047732 1 4 0.10030000000000006 0.6997
-11.127977564640503 64.67202737523628 1354.0923911047732 1 4 0.10030000000000006 0.6997
-11.104522564640503 64.82832737523628 1358.0923911047732 1 4 0.10030000000000006 0.6997
-10.936660564640503 72.8384273752363 1554.0923911047732 1 4 0.10030000000000006 0.6997
-10.944808564640503 72.99532737523629 1558.0923911047732 1 4 0.10030000000000006 0.6997
5.36464253611471 -49.71447172385007 12.393556525189332 2 10 0.7003 1.0
17.00080253611471 -89.18087172385006 88.52335652518934 2 10 0.7003 1.0
33.63160253611471 -129.08077172385006 168.70135652518934 2 10 0.7003 1.0
33.85230253611471 -129.52477172385008 169.60635652518934 2 10 0.7003 1.0
62.23410253611471 -179.16777172385008 275.82135652518934 2 10 0.7003 1.0
-28.74638221857111 29.700973912921818 106.96706263055785 3 2 0.0 0.4997
-60.442482218571115 53.96327391292182 327.3550626305578 3 2 0.0 0.4997
-89.50008221857112 77.54687391292182 534.0950626305578 3 2 0.0 0.4997
-90.0302822185711 78.04327391292182 538.0950626305578 3 2 0.0 0.4997
-103.31848221857112 89.25537391292183 634.0950626305578 3 2 0.0 0.4997
-103.8684822185711 89.72907391292182 638.0950626305578 3 2 0.0 0.4997
