x y z track_id event_id
-32.7 -45.1 -78.8 0 0
-33.0 -45.5 -78.4 0 0
-59.0 -78.9 -39.8 0 0
-60.3 -80.4 -37.9 0 0
-97.5 -120.6 11.6 0 0
-166.3 -179.3 93.2 0 0
-255.3 -231.4 186.6 0 0
-398.8 -277.6 321.8 0 0
-585.3 -280.4 487.2 0 0
-782.1 -212.1 670.4 0 0
29.4 38.3 -324.0 1 0
31.0 39.8 -336.4 1 0
58.9 64.4 -545.5 1 0
86.4 87.0 -746.2 1 0
86.9 87.5 -750.2 1 0
100.2 97.8 -846.2 1 0
117.1 110.5 -966.2 1 0
137.1 124.8 -1106.2 1 0
217.0 176.4 -1646.7 1 0
262.2 202.1 -1946.7 1 0
315.6 230.8 -2296.7 1 0
377.3 263.1 -2699.7 1 0
438.4 296.3 -3099.7 1 0
38.0 12.9 -183.6 2 0
77.8 7.0 -220.8 2 0
120.2 -1.4 -260.9 2 0
175.2 -15.4 -313.4 2 0
260.3 -45.3 -396.4 2 0
348.5 -87.7 -486.6 2 0
468.4 -167.4 -618.2 2 0
592.9 -286.4 -775.5 2 0
692.8 -429.4 -934.4 2 0
696.0 -435.4 -945.2 2 0
780.2 -652.9 -1162.0 2 0
-23.3 27.4 -130.5 3 0
-24.6 28.0 -129.8 3 0
-58.9 45.1 -110.2 3 0
-95.8 69.3 -87.8 3 0
-97.4 70.5 -86.8 3 0
-139.0 107.1 -58.9 3 0
-140.4 108.6 -57.9 3 0
-194.6 180.5 -12.5 3 0
-232.1 287.5 42.6 3 0
-218.9 460.0 126.0 3 0
-11.3 674.5 270.3 3 0
0.2 678.7 275.6 3 0
352.1 687.8 1649.3 3 0
-13.6 40.7 -78.2 4 0
-14.0 41.1 -77.0 4 0
-38.8 72.3 16.6 4 0
-66.0 107.2 120.5 4 0
-99.6 151.7 251.1 4 0
-151.2 222.9 457.8 4 0
-209.4 307.9 698.6 4 0
-295.1 442.8 1073.3 4 0
-355.4 545.3 1350.3 4 0
-415.7 655.1 1649.3 4 0
-489.3 795.1 2004.3 4 0
-489.2 795.0 2007.3 4 0
-10.7 19.9 -76.0 5 1
-11.6 20.4 -77.0 5 1
-46.9 37.2 -111.1 5 1
-48.5 37.8 -112.6 5 1
-89.0 50.9 -149.2 5 1
-90.8 51.4 -150.8 5 1
-147.7 60.0 -200.8 5 1
-243.8 52.6 -284.7 5 1
-346.3 10.8 -380.5 5 1
-467.5 -125.6 -539.9 5 1
-13.5 15.4 -152.4 6 1
-49.7 33.3 -274.2 6 1
-91.6 48.5 -410.1 6 1
-240.3 61.2 -867.2 6 1
-366.9 24.0 -1272.0 6 1
