x y z track_id event_id
43.7 -20.9 -462.6 0 0
71.0 -29.2 -737.9 0 0
71.4 -29.4 -741.9 0 0
80.8 -32.4 -837.9 0 0
81.1 -32.5 -841.9 0 0
92.5 -36.3 -957.9 0 0
92.8 -36.5 -961.9 0 0
106.5 -41.1 -1101.9 0 0
119.6 -45.7 -1237.9 0 0
120.0 -45.9 -1241.9 0 0
139.3 -53.0 -1441.9 0 0
158.4 -60.4 -1641.9 0 0
256.6 -101.6 -2685.4 0 0
256.6 -101.6 -2688.4 0 0
292.9 -117.3 -3085.4 0 0
18.7 -43.6 -19.6 1 0
28.9 -83.1 133.2 1 0
42.4 -124.5 297.6 1 0
58.5 -164.9 462.1 1 0
104.6 -252.4 838.1 1 0
106.2 -255.1 849.9 1 0
139.8 -304.5 1075.6 1 0
140.5 -305.6 1078.6 1 0
187.1 -362.6 1355.6 1 0
188.7 -364.4 1364.6 1 0
244.6 -422.6 1664.6 1 0
314.1 -485.4 2008.6 1 0
397.7 -554.1 2408.6 1 0
477.9 -621.9 2804.6 1 0
478.3 -621.4 2807.6 1 0
25.5 -40.7 -134.8 2 0
26.0 -41.9 -134.8 2 0
40.3 -77.3 -133.8 2 0
41.0 -79.0 -133.8 2 0
55.4 -120.3 -132.7 2 0
70.3 -173.1 -131.5 2 0
87.5 -265.1 -129.7 2 0
94.2 -361.8 -126.1 2 0
94.2 -368.0 -126.1 2 0
82.4 -507.1 -122.5 2 0
36.5 -670.8 -116.5 2 0
34.0 -676.8 -116.5 2 0
-51.3 -831.2 -112.9 2 0
-219.6 -1006.6 -102.1 2 0
40.9 1.3 -140.5 3 0
41.4 1.5 -140.5 3 0
42.1 1.8 -140.6 3 0
42.5 2.1 -140.6 3 0
76.6 21.3 -144.3 3 0
112.8 46.8 -148.0 3 0
155.2 84.6 -152.1 3 0
212.4 155.7 -159.7 3 0
258.2 251.4 -166.9 3 0
279.9 412.2 -177.7 3 0
218.4 612.3 -189.5 3 0
215.6 617.0 -189.7 3 0
18.4 19.6 129.0 4 0
28.1 58.7 462.6 4 0
36.0 84.5 682.6 4 0
41.3 100.2 818.1 4 0
41.4 100.7 822.1 4 0
47.1 116.4 958.1 4 0
47.2 116.9 962.1 4 0
55.9 139.4 1158.1 4 0
56.1 139.9 1162.1 4 0
97.7 235.9 2005.6 4 0
118.6 282.0 2405.6 4 0
138.1 328.5 2805.6 4 0
3.9 -43.5 -206.2 5 0
-4.2 -81.3 -269.4 5 0
-11.1 -126.2 -344.0 5 0
-16.0 -182.0 -435.5 5 0
-15.1 -271.1 -581.3 5 0
0.2 -374.6 -752.8 5 0
45.7 -511.4 -988.5 5 0
297.8 -811.4 -1637.4 5 0
460.5 -899.9 -1945.4 5 0
-4.9 -13.4 894.3 6 1
-5.0 -13.6 898.3 6 1
-5.0 -13.6 898.8 6 1
-8.1 -17.9 1014.3 6 1
-8.2 -18.1 1018.3 6 1
-8.2 -18.1 1018.8 6 1
-11.9 -23.1 1154.3 6 1
-12.0 -23.3 1158.3 6 1
-15.7 -28.3 1294.3 6 1
-15.7 -28.5 1298.3 6 1
-20.9 -35.9 1494.3 6 1
-21.0 -36.1 1498.3 6 1
-26.0 -43.6 1694.3 6 1
-26.1 -43.7 1698.3 6 1
11.7 44.1 222.0 7 1
9.4 83.7 245.9 7 1
9.1 128.2 272.7 7 1
12.1 183.7 306.4 7 1
24.9 275.0 362.1 7 1
49.8 369.8 420.9 7 1
105.4 500.5 507.1 7 1
205.0 647.4 614.9 7 1
331.1 766.3 716.7 7 1
546.5 882.4 868.7 7 1
132.9 -111.7 -178.4 8 1
134.2 -113.4 -177.5 8 1
96.4 -70.3 -202.1 8 1
174.4 -189.9 -139.7 8 1
62.5 -41.3 -221.3 8 1
194.7 -299.5 -88.8 8 1
-164.9 -621.9 162.9 8 1
-184.7 -619.0 171.7 8 1
26.7 44.7 893.8 9 1
26.8 44.9 898.3 9 1
26.8 44.9 898.8 9 1
29.2 50.2 1013.8 9 1
29.3 50.5 1018.3 9 1
29.3 50.5 1018.8 9 1
32.0 56.7 1153.8 9 1
32.2 56.9 1158.8 9 1
35.1 63.2 1293.8 9 1
35.2 63.5 1298.8 9 1
39.5 72.4 1493.8 9 1
44.1 81.5 1693.8 9 1
26.2 -18.0 180.7 10 1
27.1 -20.0 180.2 10 1
44.8 -54.8 172.4 10 1
70.9 -90.9 163.5 10 1
112.4 -129.1 153.3 10 1
113.9 -130.2 152.9 10 1
196.2 -169.2 134.7 10 1
321.9 -170.3 108.3 10 1
511.6 19.8 39.9 10 1
38.8 32.3 221.2 11 1
70.6 57.1 255.3 11 1
107.3 82.7 293.1 11 1
154.3 111.5 340.0 11 1
236.0 152.8 417.3 11 1
327.9 187.3 499.9 11 1
470.5 218.2 622.1 11 1
637.3 223.3 761.4 11 1
640.4 223.2 764.2 11 1
811.4 194.8 911.9 11 1
1027.3 103.4 1107.1 11 1
30.8 39.7 5.3 12 1
49.3 75.5 -239.1 12 1
61.1 100.4 -405.7 12 1
67.5 115.0 -501.7 12 1
67.8 115.6 -505.7 12 1
75.1 133.4 -621.7 12 1
75.4 134.0 -625.7 12 1
83.8 155.7 -765.7 12 1
110.4 239.6 -1299.2 12 1
122.3 287.6 -1599.2 12 1
133.9 343.4 -1949.2 12 1
145.8 407.7 -2355.2 12 1
157.8 469.2 -2755.2 12 1
-24.1 29.3 559.3 13 2
-43.5 59.4 872.3 13 2
-49.8 68.9 972.3 13 2
-57.5 80.2 1092.3 13 2
-66.5 93.3 1232.3 13 2
-66.7 93.7 1236.3 13 2
-75.7 106.3 1372.3 13 2
-88.9 124.7 1572.3 13 2
-102.4 142.9 1772.3 13 2
-146.4 200.1 2419.8 13 2
-173.9 235.1 2819.8 13 2
-200.7 269.2 3219.8 13 2
-36.4 -11.4 267.3 14 2
-37.5 -12.0 267.0 14 2
-74.1 -27.7 257.0 14 2
-114.7 -43.4 246.2 14 2
-167.1 -61.3 232.3 14 2
-249.3 -84.0 210.3 14 2
-351.0 -103.4 183.9 14 2
-489.0 -115.2 147.9 14 2
-494.8 -115.3 146.7 14 2
-661.0 -106.7 103.7 14 2
-827.1 -73.6 62.9 14 2
-1023.2 -0.7 3.1 14 2
-1029.2 2.2 3.1 14 2
21.5 -22.0 871.8 15 2
21.8 -22.1 876.3 15 2
21.8 -22.1 876.8 15 2
26.3 -26.0 971.8 15 2
26.6 -26.2 976.3 15 2
26.6 -26.2 976.8 15 2
32.1 -30.9 1091.8 15 2
32.3 -31.1 1096.8 15 2
38.7 -36.6 1231.8 15 2
45.4 -42.4 1371.8 15 2
54.8 -50.6 1571.8 15 2
64.2 -58.8 1771.8 15 2
-5.0 34.0 372.3 16 2
-7.4 73.7 498.1 16 2
-7.7 75.7 504.3 16 2
11.9 -23.6 551.8 17 2
31.2 -56.8 872.3 17 2
36.4 -67.7 972.3 17 2
42.2 -80.9 1092.3 17 2
48.6 -97.0 1236.3 17 2
53.8 -112.9 1376.3 17 2
59.6 -135.3 1572.3 17 2
66.1 -232.3 2422.8 17 2
61.8 -274.4 2819.8 17 2
-13.0 25.6 -354.0 18 3
-33.0 59.3 -386.6 18 3
-57.4 95.7 -423.2 18 3
-91.5 140.6 -470.6 18 3
-151.4 205.4 -544.1 18 3
-227.9 269.5 -628.7 18 3
-356.1 346.4 -754.9 18 3
-517.8 402.7 -900.4 18 3
-695.8 423.8 -1054.3 18 3
-937.8 387.6 -1271.1 18 3
-26.9 -16.4 -359.0 19 3
-28.3 -17.0 -360.3 19 3
-64.4 -33.2 -393.0 19 3
-103.1 -51.0 -428.2 19 3
-154.6 -75.1 -475.3 19 3
-236.4 -114.7 -550.1 19 3
-319.0 -156.3 -626.7 19 3
-324.2 -159.0 -631.5 19 3
-448.6 -225.2 -748.1 19 3
-585.2 -302.6 -878.3 19 3
-720.4 -384.3 -1011.1 19 3
-890.9 -494.7 -1178.9 19 3
5.5 27.9 -313.0 20 3
6.9 67.9 -285.1 20 3
5.0 112.2 -254.0 20 3
-2.7 168.1 -214.3 20 3
-28.9 258.0 -148.0 20 3
-74.2 347.0 -78.1 20 3
-77.8 352.6 -73.3 20 3
-170.7 460.9 27.3 20 3
-176.3 465.8 32.3 20 3
-179.1 468.3 35.5 20 3
-335.1 560.3 160.1 20 3
-561.5 593.6 317.1 20 3
2.7 28.5 -341.5 21 3
2.8 30.5 -341.9 21 3
5.8 68.3 -350.1 21 3
13.2 112.9 -359.7 21 3
27.6 166.6 -371.6 21 3
62.3 248.1 -391.5 21 3
119.5 332.8 -414.7 21 3
123.4 337.6 -415.9 21 3
235.1 437.2 -451.4 21 3
418.4 510.5 -497.3 21 3
652.1 500.4 -550.1 21 3
1010.2 122.2 -685.5 21 3
1017.8 87.1 -691.3 21 3
34.2 -7.2 -198.1 22 3
72.3 -16.1 -26.0 22 3
74.1 -16.6 -18.1 22 3
133.4 -42.4 270.1 22 3
134.2 -42.9 274.1 22 3
152.7 -54.5 374.1 22 3
234.0 -130.4 890.6 22 3
265.8 -179.2 1167.6 22 3
288.8 -234.7 1467.6 22 3
-24.8 12.4 -305.3 23 3
-56.8 35.9 -280.9 23 3
-58.4 37.2 -279.6 23 3
-89.9 66.8 -253.0 23 3
-125.5 110.7 -218.2 23 3
-126.8 112.5 -216.9 23 3
-22.6 28.8 262.4 24 4
-23.9 29.3 264.1 24 4
-61.4 43.9 317.0 24 4
-100.1 60.0 372.2 24 4
-153.0 83.5 448.4 24 4
-229.5 120.6 560.5 24 4
-316.8 167.3 691.5 24 4
-439.6 242.5 881.5 24 4
-574.1 338.3 1099.5 24 4
-771.6 510.2 1447.0 24 4
-52.4 14.1 -373.0 25 4
-52.9 14.1 -378.0 25 4
-62.7 13.8 -478.0 25 4
-74.6 13.6 -598.0 25 4
-88.4 13.4 -738.0 25 4
-102.1 13.4 -877.5 25 4
-121.9 13.7 -1077.5 25 4
-141.6 14.3 -1277.5 25 4
-244.6 22.0 -2321.0 25 4
-285.2 26.6 -2721.0 25 4
-23.5 8.3 302.0 26 4
-62.0 -2.3 405.0 26 4
-105.6 -12.3 520.3 26 4
-159.3 -22.2 661.5 26 4
-161.4 -22.5 666.8 26 4
-248.2 -32.5 891.9 26 4
-346.6 -36.0 1145.3 26 4
-464.1 -29.8 1449.0 26 4
-570.3 -15.0 1723.0 26 4
-684.6 10.2 2023.0 26 4
-810.5 47.1 2369.0 26 4
-963.2 96.2 2777.0 26 4
-25.6 14.1 204.9 27 4
-63.4 4.6 174.2 27 4
-65.4 3.9 172.5 27 4
-105.1 -13.3 139.1 27 4
-152.8 -44.6 96.2 27 4
23.1 32.5 69.6 28 5
55.3 54.7 158.2 28 5
90.4 84.7 262.4 28 5
128.0 126.0 388.0 28 5
176.4 202.3 594.6 28 5
212.2 303.8 841.4 28 5
219.0 468.9 1224.5 28 5
188.5 579.6 1498.5 28 5
50.5 780.1 2147.5 28 5
-39.2 854.4 2550.5 28 5
4.3 47.8 700.5 29 5
4.4 48.0 705.5 29 5
5.7 53.1 820.5 29 5
5.7 53.2 821.0 29 5
5.7 53.4 825.5 29 5
7.2 59.4 960.5 29 5
7.2 59.7 965.5 29 5
8.6 65.8 1100.5 29 5
8.6 66.0 1105.5 29 5
