x y z track_id event_id
-469.1 422.3 -1028.6 0 0
-465.3 433.0 -1029.8 0 0
-998.1 91.1 -955.6 0 0
23.4 -49.8 -249.8 1 0
32.9 -89.1 -450.3 1 0
45.5 -134.0 -681.0 1 0
51.6 -153.2 -781.0 1 0
59.3 -176.2 -901.0 1 0
88.5 -251.0 -1298.5 1 0
88.9 -251.9 -1301.5 1 0
112.8 -303.2 -1581.5 1 0
140.8 -356.9 -1881.5 1 0
177.0 -419.7 -2234.5 1 0
220.4 -490.0 -2634.5 1 0
264.6 -559.8 -3028.5 1 0
21.3 -50.5 -94.2 2 0
28.8 -89.0 -109.4 2 0
40.3 -131.8 -126.3 2 0
59.7 -184.8 -148.2 2 0
99.2 -261.2 -181.8 2 0
164.8 -346.8 -223.8 2 0
281.2 -443.7 -282.8 2 0
447.3 -513.7 -353.0 2 0
654.0 -528.3 -429.8 2 0
-14.6 -10.1 -111.9 3 0
-55.2 -5.6 -148.4 3 0
-98.9 -7.3 -188.5 3 0
-155.9 -21.2 -242.6 3 0
-238.1 -70.3 -330.4 3 0
-309.8 -173.8 -445.2 3 0
-311.5 -179.0 -450.0 3 0
-202.2 118.4 -605.8 4 0
-274.6 190.1 -577.0 4 0
-355.6 320.9 -532.8 4 0
-400.9 495.3 -480.0 4 0
-381.5 698.2 -419.0 4 0
-194.9 978.4 -326.8 4 0
-186.4 985.1 -326.8 4 0
19.6 13.6 -135.1 5 0
16.2 52.9 -197.3 5 0
15.9 54.7 -200.1 5 0
9.2 97.7 -269.1 5 0
-3.2 151.6 -357.3 5 0
-3.8 153.4 -360.5 5 0
-34.1 236.9 -502.8 5 0
-86.3 328.7 -672.8 5 0
-186.6 441.4 -916.2 5 0
-556.7 593.8 -1577.5 5 0
-738.3 579.4 -1888.5 5 0
-42.2 -19.8 16.7 6 1
-80.6 -31.5 -22.5 6 1
-123.3 -42.3 -65.3 6 1
-179.3 -53.3 -120.7 6 1
-267.0 -62.7 -206.4 6 1
-365.6 -62.8 -301.8 6 1
-511.6 -42.9 -443.4 6 1
-673.3 10.7 -607.6 6 1
-826.7 96.9 -775.2 6 1
-999.5 255.7 -1002.8 6 1
-41.6 1.6 57.7 7 1
-42.9 2.2 58.2 7 1
-77.6 18.1 71.7 7 1
-79.5 19.1 72.4 7 1
-117.1 39.9 87.5 7 1
-163.0 70.8 107.3 7 1
-164.7 72.1 108.1 7 1
-228.9 129.8 138.6 7 1
-292.8 210.1 174.6 7 1
-296.3 215.5 177.0 7 1
-358.6 349.6 229.6 7 1
-360.4 355.7 232.0 7 1
-381.0 537.1 296.8 7 1
-380.6 544.3 299.2 7 1
-325.5 746.7 379.4 7 1
-33.8 1008.9 520.6 7 1
276.4 212.4 441.6 8 1
403.4 263.1 590.2 8 1
573.2 297.4 778.5 8 1
745.5 298.4 965.0 8 1
-32.3 15.3 31.6 9 1
-58.6 45.6 22.4 9 1
-88.3 77.3 12.4 9 1
-89.7 78.7 12.0 9 1
-128.6 116.7 -0.6 9 1
-192.5 172.4 -19.4 9 1
-197.4 176.3 -21.8 9 1
-274.8 233.2 -43.4 9 1
-398.0 306.0 -75.8 9 1
-546.2 370.6 -113.0 9 1
-549.3 371.6 -112.8 9 1
-555.7 373.8 -115.2 9 1
-715.2 416.5 -157.2 9 1
-927.1 437.8 -200.4 9 1
-5.4 -41.0 23.3 10 1
2.2 -79.6 3.4 10 1
2.6 -81.5 2.5 10 1
10.3 -123.3 -18.9 10 1
19.5 -177.7 -46.7 10 1
31.9 -262.2 -89.4 10 1
44.1 -365.9 -141.6 10 1
55.5 -504.6 -211.8 10 1
61.5 -662.7 -291.4 10 1
60.0 -828.9 -374.0 10 1
47.7 -1025.7 -477.0 10 1
13.5 9.9 -19.6 11 1
46.9 33.6 -111.4 11 1
82.0 56.6 -205.3 11 1
83.6 57.6 -209.6 11 1
131.4 85.9 -333.7 11 1
211.4 126.2 -533.8 11 1
304.8 164.3 -760.0 11 1
484.5 212.8 -1178.1 11 1
605.7 229.2 -1452.1 11 1
736.1 233.1 -1754.1 11 1
891.7 223.8 -2109.1 11 1
891.9 224.0 -2112.1 11 1
-16.4 12.7 211.0 12 2
-54.2 35.6 237.5 12 2
-191.0 181.8 355.9 12 2
-234.6 278.5 416.9 12 2
-235.5 281.5 418.3 12 2
-255.5 437.8 506.9 12 2
-199.6 637.4 625.3 12 2
-196.0 643.9 629.5 12 2
14.8 836.8 795.5 12 2
25.7 841.4 806.3 12 2
284.2 867.2 963.8 12 2
296.4 864.8 971.8 12 2
300.9 862.2 974.8 12 2
-37.0 -45.4 447.3 13 2
-78.1 3.0 567.3 13 2
-79.5 4.9 571.8 13 2
-116.1 67.6 711.3 13 2
-151.9 197.2 964.8 13 2
-151.9 198.6 967.8 13 2
-142.8 347.9 1247.8 13 2
-80.4 496.4 1550.8 13 2
281.4 813.2 2693.8 13 2
38.0 41.8 -848.7 14 2
38.1 41.9 -852.7 14 2
38.2 41.9 -853.2 14 2
41.8 45.6 -948.7 14 2
42.0 45.7 -953.2 14 2
46.5 50.1 -1068.7 14 2
51.9 55.3 -1208.7 14 2
52.1 55.5 -1213.2 14 2
57.4 60.5 -1348.7 14 2
57.6 60.7 -1353.2 14 2
65.3 67.8 -1548.7 14 2
65.5 68.0 -1553.2 14 2
73.2 75.1 -1748.7 14 2
73.3 75.2 -1753.2 14 2
13.7 -53.4 -305.0 15 2
14.2 -55.6 -307.0 15 2
22.3 -97.3 -344.9 15 2
27.5 -153.8 -395.5 15 2
21.7 -241.5 -474.5 15 2
-6.3 -339.5 -566.3 15 2
-93.2 -473.6 -710.1 15 2
-257.9 -585.1 -890.9 15 2
-513.0 -608.3 -1129.1 15 2
-814.0 -408.0 -1473.2 15 2
17.0 50.1 -266.7 16 2
20.2 90.1 -288.5 16 2
