x y z track_id event_id
7.7 21.1 -305.2 0 0
25.7 57.0 -279.4 0 0
43.9 98.5 -250.3 0 0
63.4 151.1 -214.2 0 0
86.8 238.6 -156.1 0 0
100.8 337.1 -93.7 0 0
99.0 482.8 -1.5 0 0
61.9 653.3 108.1 0 0
-10.2 809.4 217.7 0 0
-172.7 1001.5 369.7 0 0
-42.9 -46.3 273.7 1 0
-43.1 -46.5 278.2 1 0
-48.9 -52.8 373.7 1 0
-56.2 -60.7 493.7 1 0
-64.8 -69.8 633.7 1 0
-73.5 -78.9 773.7 1 0
-85.9 -91.7 973.7 1 0
-86.1 -92.0 977.7 1 0
-98.4 -104.5 1173.7 1 0
-98.7 -104.7 1177.7 1 0
-192.3 -192.9 2624.2 1 0
-10.3 -42.4 -922.3 2 0
-16.7 -46.1 -926.8 2 0
-247.3 -102.1 -1071.1 2 0
-363.8 -80.1 -1142.9 2 0
-507.7 3.4 -1241.5 2 0
-635.6 192.8 -1371.7 2 0
-638.2 201.0 -1376.5 2 0
-631.3 475.7 -1538.8 2 0
-627.7 479.3 -1541.8 2 0
-43.3 -33.7 273.2 3 0
-43.6 -33.9 278.2 3 0
-49.0 -38.4 373.2 3 0
-49.3 -38.7 378.2 3 0
-56.2 -44.5 498.2 3 0
-64.0 -51.4 638.2 3 0
-71.8 -58.4 778.2 3 0
-82.8 -68.7 978.2 3 0
-93.3 -78.9 1173.7 3 0
-21.2 -35.0 -1141.8 4 0
-21.3 -35.1 -1146.3 4 0
-21.3 -35.1 -1146.8 4 0
-23.4 -39.9 -1281.8 4 0
-23.5 -40.1 -1286.3 4 0
-23.5 -40.1 -1286.8 4 0
-25.5 -44.9 -1421.8 4 0
-25.6 -45.1 -1426.3 4 0
-28.5 -52.1 -1621.8 4 0
-28.5 -52.3 -1626.3 4 0
-31.4 -59.3 -1821.8 4 0
-31.4 -59.5 -1826.3 4 0
-9.8 -0.5 51.6 5 1
-46.1 14.8 -153.5 5 1
-86.5 28.3 -374.9 5 1
-87.2 28.5 -378.9 5 1
-105.1 33.3 -474.9 5 1
-105.9 33.5 -478.9 5 1
-128.4 38.5 -598.9 5 1
-255.9 49.1 -1272.4 5 1
-255.8 48.9 -1275.4 5 1
-311.5 44.2 -1575.4 5 1
