x y z track_id event_id
4.8 38.5 -124.9 0 0
5.0 39.0 -124.9 0 0
17.8 76.1 -122.6 0 0
35.3 117.3 -120.0 0 0
62.2 166.0 -117.0 0 0
116.0 237.5 -113.1 0 0
119.9 241.7 -111.9 0 0
198.5 309.4 -107.1 0 0
335.8 375.0 -98.7 0 0
532.0 392.3 -86.7 0 0
539.5 391.4 -86.7 0 0
756.9 304.5 -71.3 0 0
760.6 301.7 -77.1 0 0
764.8 298.5 -71.3 0 0
768.3 295.7 -77.1 0 0
811.7 -376.3 1091.8 0 0
804.1 -391.3 1096.8 0 0
-25.3 34.6 691.8 1 0
-25.3 34.6 692.3 1 0
-25.4 34.8 696.3 1 0
-29.1 39.2 831.8 1 0
-29.1 39.2 832.3 1 0
-29.2 39.3 836.3 1 0
-33.0 43.8 971.8 1 0
-33.0 43.8 972.3 1 0
-33.1 43.9 976.3 1 0
-38.5 50.2 1172.3 1 0
-38.6 50.4 1176.3 1 0
-44.2 56.7 1376.3 1 0
25.6 23.0 -10.8 2 0
59.6 42.6 118.6 2 0
97.3 66.3 265.8 2 0
18.7 30.7 131.9 3 0
19.7 31.8 143.8 3 0
46.4 63.5 472.3 3 0
54.1 73.5 572.3 3 0
73.2 100.3 832.3 3 0
83.0 115.0 972.3 3 0
96.3 136.2 1172.3 3 0
147.2 228.1 2019.8 3 0
169.9 270.6 2419.8 3 0
193.7 311.0 2819.8 3 0
25.4 61.2 -337.0 4 1
25.4 61.7 -341.5 4 1
26.2 71.0 -437.0 4 1
27.1 82.8 -557.0 4 1
27.9 96.5 -697.0 4 1
28.5 110.2 -837.0 4 1
28.6 110.6 -841.0 4 1
29.1 129.7 -1037.0 4 1
29.2 130.1 -1041.0 4 1
29.6 149.5 -1241.0 4 1
28.3 250.1 -2287.5 4 1
27.9 288.5 -2687.5 4 1
-11.3 13.6 253.4 5 1
-12.6 14.2 253.1 5 1
-46.8 31.3 245.2 5 1
-83.3 56.5 236.1 5 1
-85.0 57.9 235.7 5 1
-124.2 97.9 224.2 5 1
-170.8 176.3 206.6 5 1
-191.3 293.4 182.6 5 1
-92.7 877.4 -2683.5 5 1
3.6 -25.3 277.3 6 1
-16.4 -60.5 292.3 6 1
-38.8 -97.8 308.6 6 1
-68.5 -144.9 329.3 6 1
-117.5 -217.1 362.2 6 1
-178.8 -299.6 400.0 6 1
-271.1 -410.3 453.2 6 1
-378.8 -522.9 510.8 6 1
-383.1 -527.1 513.2 6 1
-501.4 -633.3 575.4 6 1
-663.8 -755.8 646.0 6 1
27.4 -28.5 374.9 7 1
41.0 -66.2 525.9 7 1
58.4 -105.7 688.6 7 1
59.3 -107.6 696.5 7 1
79.3 -145.9 859.0 7 1
134.0 -226.5 1223.4 7 1
140.1 -234.0 1258.9 7 1
179.3 -277.6 1476.5 7 1
180.1 -278.6 1479.5 7 1
235.4 -328.4 1759.5 7 1
236.2 -329.2 1762.5 7 1
12.5 1.7 236.5 8 2
13.9 2.3 236.9 8 2
48.8 17.3 245.6 8 2
50.5 18.0 246.0 8 2
90.4 34.6 255.9 8 2
141.3 55.3 268.5 8 2
143.2 56.0 269.0 8 2
222.7 86.8 288.8 8 2
316.1 120.9 311.6 8 2
449.7 165.8 344.0 8 2
606.7 212.9 381.0 8 2
760.0 252.9 415.8 8 2
957.1 296.3 459.0 8 2
-46.0 -21.7 523.4 9 2
-74.0 -30.4 813.2 9 2
-74.4 -30.5 817.2 9 2
-83.8 -33.1 913.2 9 2
-84.2 -33.1 917.2 9 2
-95.6 -36.0 1033.2 9 2
-96.0 -36.1 1037.2 9 2
-109.5 -39.3 1173.2 9 2
-123.4 -42.2 1313.2 9 2
-123.8 -42.3 1317.2 9 2
-143.4 -45.8 1513.2 9 2
-143.8 -45.9 1517.2 9 2
-164.0 -48.8 1717.2 9 2
-271.4 -56.3 2760.7 9 2
-314.7 -57.5 3160.7 9 2
-30.4 17.5 218.9 10 2
