x y z track_id event_id
-33.9 -11.2 -172.4 0 0
-35.3 -11.8 -174.5 0 0
-70.4 -25.3 -227.3 0 0
-72.3 -26.0 -230.2 0 0
-112.5 -39.3 -289.7 0 0
-114.5 -39.9 -292.5 0 0
-167.9 -54.3 -370.2 0 0
18.8 22.7 50.3 1 0
49.1 48.9 286.3 1 0
85.3 78.8 563.2 1 0
101.1 91.6 683.2 1 0
119.7 106.2 823.2 1 0
193.3 160.9 1363.7 1 0
234.5 190.0 1663.7 1 0
282.9 223.4 2013.7 1 0
338.9 262.4 2416.7 1 0
393.5 301.5 2816.7 1 0
-20.2 -257.0 13.8 2 0
17.6 -356.4 -70.2 2 0
134.9 -474.3 -203.8 2 0
507.7 -553.4 -2279.3 2 0
17.3 -20.8 -214.9 3 0
18.7 -22.2 -220.3 3 0
48.6 -48.4 -328.4 3 0
82.6 -73.7 -444.3 3 0
84.1 -74.8 -449.2 3 0
130.8 -103.8 -599.8 3 0
210.3 -139.9 -839.0 3 0
317.2 -166.0 -1139.4 3 0
397.6 -172.2 -1359.3 3 0
499.7 -164.2 -1636.3 3 0
604.5 -139.8 -1930.3 3 0
844.2 -25.9 -2679.3 3 0
957.9 36.6 -3087.3 3 0
-742.5 -363.7 -339.0 4 0
-588.6 -308.8 -688.4 4 0
-583.6 -305.3 -700.8 4 0
-472.0 -169.1 -1068.1 4 0
-976.6 -296.2 179.6 4 0
-984.0 -290.3 201.2 4 0
23.1 -14.2 -60.4 5 0
58.1 -33.5 29.0 5 0
96.9 -53.7 127.0 5 0
147.1 -78.0 252.3 5 0
148.9 -78.8 256.7 5 0
227.8 -113.5 449.6 5 0
321.8 -149.1 674.8 5 0
499.8 -202.5 1089.7 5 0
619.8 -229.5 1363.7 5 0
750.8 -251.5 1659.7 5 0
908.4 -270.4 2020.7 5 0
-33.8 -2.0 -181.7 6 1
-35.0 -2.1 -179.7 6 1
-75.3 -2.6 -107.5 6 1
-117.2 -1.2 -32.7 6 1
-173.6 3.6 69.0 6 1
-260.4 17.8 227.4 6 1
-363.5 45.4 419.8 6 1
-491.0 98.4 669.2 6 1
-636.0 188.4 978.3 6 1
-755.9 290.8 1257.3 6 1
-868.1 420.8 1568.3 6 1
-22.9 -32.5 360.3 7 1
-22.9 -32.5 360.8 7 1
-23.0 -32.7 364.8 7 1
-26.2 -37.9 460.3 7 1
-26.2 -37.9 460.8 7 1
-26.4 -38.1 464.8 7 1
-30.3 -44.4 580.8 7 1
-30.4 -44.6 584.8 7 1
-35.1 -52.3 724.8 7 1
-39.6 -60.0 864.8 7 1
-46.0 -70.9 1064.8 7 1
-52.3 -82.1 1264.8 7 1
-71.9 -158.3 -14.7 8 1
-78.5 -245.3 -108.4 8 1
-57.8 -103.6 46.4 8 1
-57.1 -101.6 48.6 8 1
-57.0 -358.7 -235.0 8 1
-21.3 -26.7 136.9 8 1
27.7 -499.6 -418.0 8 1
245.3 -615.3 -702.0 8 1
23.9 -18.6 -233.0 9 1
56.3 -40.8 -224.3 9 1
58.2 -42.0 -223.8 9 1
92.7 -65.1 -214.5 9 1
94.3 -66.2 -214.1 9 1
140.1 -96.0 -202.0 9 1
213.0 -141.6 -182.8 9 1
297.6 -191.9 -161.2 9 1
302.7 -194.8 -160.0 9 1
421.0 -260.3 -128.8 9 1
565.3 -333.1 -92.8 9 1
713.5 -400.6 -58.2 9 1
900.6 -475.4 -15.0 9 1
16.2 26.1 -270.7 10 1
37.4 58.7 -329.8 10 1
38.4 60.4 -332.9 10 1
60.9 97.8 -399.0 10 1
87.1 145.9 -482.0 10 1
126.0 229.6 -622.2 10 1
160.5 321.5 -772.0 10 1
196.8 456.0 -984.4 10 1
219.4 619.5 -1237.2 10 1
219.9 626.0 -1247.1 10 1
223.5 764.4 -1451.7 10 1
199.2 941.9 -1739.7 10 1
-33.1 -7.3 -453.4 11 1
-72.7 -18.6 -725.5 11 1
-88.4 -23.9 -835.2 11 1
-102.5 -29.1 -935.2 11 1
-103.1 -29.3 -939.2 11 1
-119.4 -35.6 -1055.2 11 1
-120.0 -35.9 -1059.2 11 1
-138.9 -43.9 -1195.2 11 1
-157.9 -52.7 -1335.2 11 1
-247.8 -105.3 -2032.7 11 1
-289.4 -136.0 -2382.7 11 1
-335.2 -173.7 -2785.7 11 1
-378.6 -213.0 -3191.7 11 1
-41.8 -7.3 135.0 12 2
-43.1 -7.3 135.7 12 2
-82.9 -7.9 156.4 12 2
-125.1 -7.5 178.4 12 2
-125.6 -7.5 178.7 12 2
-126.9 -7.5 179.4 12 2
-127.4 -7.5 179.6 12 2
-181.7 -5.8 207.9 12 2
-183.7 -5.7 209.0 12 2
-271.2 0.2 254.7 12 2
-371.6 11.8 308.5 12 2
-504.2 35.0 380.3 12 2
-510.0 36.3 383.1 12 2
-661.0 74.5 465.9 12 2
-663.8 75.3 467.7 12 2
-666.8 76.2 469.1 12 2
-669.6 77.0 470.9 12 2
-822.7 129.7 558.9 12 2
-39.2 6.0 17.5 13 2
-41.0 6.7 11.8 13 2
-76.1 20.5 -102.4 13 2
-77.9 21.1 -108.1 13 2
-118.0 35.5 -236.9 13 2
-119.5 36.0 -241.6 13 2
-253.4 74.3 -662.3 13 2
-256.3 75.0 -671.1 13 2
-262.4 76.4 -689.7 13 2
-18.4 24.7 184.6 14 2
-30.3 62.8 271.1 14 2
-45.2 104.6 367.2 14 2
-66.9 156.1 488.0 14 2
-106.4 233.3 675.9 14 2
-107.9 236.0 682.9 14 2
-165.4 323.6 910.6 14 2
-292.0 466.8 1327.6 14 2
-390.4 549.4 1607.6 14 2
-501.7 622.6 1903.6 14 2
-640.5 694.2 2261.6 14 2
1.7 23.5 345.1 15 2
2.5 25.1 358.0 15 2
26.6 66.0 706.6 15 2
27.0 66.5 711.1 15 2
35.0 77.3 811.1 15 2
44.8 89.5 927.1 15 2
57.5 103.5 1067.1 15 2
57.9 103.9 1071.1 15 2
71.3 117.6 1211.1 15 2
91.9 135.6 1411.1 15 2
185.5 198.2 2254.6 15 2
227.4 225.4 2654.6 15 2
264.8 253.9 3054.6 15 2
-5.7 25.5 365.9 16 2
-0.2 67.9 707.1 16 2
-0.1 68.4 711.6 16 2
1.3 80.3 807.1 16 2
5.0 112.5 1067.1 16 2
7.0 129.8 1207.1 16 2
9.5 154.6 1407.1 16 2
19.1 259.2 2254.6 16 2
23.5 308.8 2654.6 16 2
28.1 358.4 3054.6 16 2
-155.0 209.0 334.5 17 3
