x y z track_id event_id
-29.2 34.7 817.6 0 0
-29.2 34.8 818.1 0 0
-29.3 35.0 822.6 0 0
-31.3 39.7 917.6 0 0
-31.3 39.7 918.1 0 0
-31.4 39.9 922.6 0 0
-33.8 45.6 1037.6 0 0
-33.9 45.7 1038.1 0 0
-34.0 45.9 1042.6 0 0
-36.9 52.5 1177.6 0 0
-37.0 52.5 1178.1 0 0
-37.1 52.8 1182.6 0 0
-40.2 59.6 1322.6 0 0
-44.8 69.3 1522.6 0 0
-49.6 78.8 1722.6 0 0
-25.1 -26.3 235.0 1 0
-36.7 -64.1 254.1 1 0
-52.5 -105.6 275.4 1 0
-77.5 -157.6 302.6 1 0
-123.8 -229.6 342.9 1 0
-195.4 -309.3 393.1 1 0
-318.0 -397.0 462.7 1 0
-487.2 -457.9 547.7 1 0
-694.9 -459.7 648.3 1 0
-988.9 -315.5 800.3 1 0
12.2 16.6 205.2 2 0
14.1 17.3 204.0 2 0
50.0 29.3 182.9 2 0
93.0 40.3 158.1 2 0
148.6 50.0 126.9 2 0
234.6 55.7 79.3 2 0
339.2 46.1 20.7 2 0
345.3 44.9 17.1 2 0
478.2 3.1 -59.5 2 0
483.6 0.6 -63.1 2 0
634.6 -101.6 -163.7 2 0
758.1 -260.8 -278.7 2 0
828.9 -568.2 -446.5 2 0
829.1 -563.7 -452.3 2 0
-48.5 -3.3 208.7 3 0
-88.3 -12.6 186.0 3 0
-130.3 -21.0 162.1 3 0
-185.7 -29.9 130.7 3 0
-270.3 -38.8 82.9 3 0
-276.9 -39.3 79.3 3 0
-374.2 -42.4 25.5 3 0
-511.8 -34.5 -52.3 3 0
-517.7 -33.8 -55.5 3 0
-677.5 -5.1 -146.5 3 0
-835.5 44.6 -240.5 3 0
-841.7 47.0 -240.5 3 0
-838.9 45.9 -246.3 3 0
-1032.1 139.9 -360.1 3 0
-11.4 7.6 101.8 4 1
-43.3 29.3 111.3 4 1
-82.7 51.9 122.6 4 1
-133.6 75.2 136.7 4 1
-216.0 100.4 158.2 4 1
-219.0 101.1 158.4 4 1
-323.1 114.3 184.6 4 1
-469.7 98.9 219.4 4 1
-643.8 24.3 264.8 4 1
-800.4 -135.4 317.6 4 1
-876.3 -502.1 409.8 4 1
3.6 17.1 36.3 5 1
3.4 17.5 35.4 5 1
2.8 19.3 31.3 5 1
-9.8 55.2 -47.7 5 1
-23.6 96.3 -138.0 5 1
-40.7 150.1 -255.5 5 1
40.5 -30.6 -21.4 6 1
73.4 -53.1 -178.8 6 1
75.3 -54.3 -187.5 6 1
109.8 -77.4 -351.6 6 1
-11.0 8.4 180.2 7 1
-42.8 30.2 259.1 7 1
-83.0 52.7 352.6 7 1
-134.5 74.5 466.4 7 1
-219.1 95.2 646.4 7 1
-324.5 99.0 864.7 7 1
-531.1 30.9 1321.7 7 1
-632.5 -51.6 1604.7 7 1
